Desc,Desc - Split 1,Desc - Split 2,ID,Portion,Calcium,Calories,Carbs,Chol,Fat,Fiber,Potassium,Protein,Sodium,Sugar,Vitamin C,Water
"POTATO CHIPS,WO/SALT,RED FAT",POTATO CHIPS,WO/SALT,19823,1 oz,21,487,67.8,0,20.8,6.1,1744,7.1,8,0.22,25.7,1
"CEREALS RTE,MALT-O-MEAL,OAT BLENDERS W/ HONEY & ALMONDS",CEREALS RTE,MALT-O-MEAL,8675,".75 cup,  (1 NLEA serving)",33,379,77.26,0,4.88,6.1,240,7.8,453,20.26,29.6,3.1
"CEREALS RTE,GENERAL MILLS,CHEERIOS,BANANA NUT",CEREALS RTE,GENERAL MILLS,8592,".75 cup,  (1 NLEA serving)",357,375,84.69,0,4,6.1,255,5.5,533,33.09,53.6,2.2
"WILD RICE,RAW",WILD RICE,RAW,20088,1 cup,21,357,74.9,0,1.08,6.2,427,14.73,7,2.5,0,7.76
"ROLLS,HAMBURGER OR HOTDOG,RED-CAL",ROLLS,HAMBURGER OR HOTDOG,18352,1 oz,59,196,42.1,0,2,6.2,78,8.3,410,4.76,0.2,46
"GRANOLA BAR,W/COCNT,CHOC COATD",GRANOLA BAR,W/COCNT,42272,1 oz,42,531,55.2,0,32.2,6.2,254,5.2,152,34.27,0.5,6.1
"CEREALS RTE,GENERAL MILLS,CHEERIOS,CHOC",CEREALS RTE,GENERAL MILLS,8593,".75 cup,  (1 NLEA serving)",370,380,83.5,0,5.09,6.2,282,5.8,556,34.09,55.6,2.2
"BAGELS,MULTIGRAIN",BAGELS,MULTIGRAIN,28322,"1 piece, bagel",124,241,47.47,6,1.24,6.2,204,9.9,359,8.66,0,39.4
"CANDIES,MILK CHOC,W/ALMONDS",CANDIES,MILK CHOC,19132,"1 bar,  (1.45 oz)",224,526,53.4,19,34.4,6.2,444,9,74,43.9,0.2,1.5
"TORTILLAS,RTB OR -FRY,CORN",TORTILLAS,RTB OR -FRY,18363,1 oz,81,218,44.64,0,2.85,6.3,186,5.7,45,0.88,0,45.89
"BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",BEANS,WHITE,16050,1 cup,90,139,25.09,0,0.35,6.3,561,9.73,6,0.34,0,63.08
"BEANS,WHITE,MATURE SEEDS,CKD,BLD,W/ SALT",BEANS,WHITE,16350,1 cup,90,139,25.09,0,0.35,6.3,561,9.73,242,0.34,0,63.08
"CRACKERS,MELBA TOAST,PLN",CRACKERS,MELBA TOAST,18220,.5 oz,93,390,76.6,0,3.2,6.3,202,12.1,598,0.94,0,5.1
"BREAD,POTATO",BREAD,POTATO,18971,1 slice,188,266,47.07,0,3.13,6.3,718,12.5,375,9.38,0,33.55
"CEREALS RTE,QUAKER,MAPLE BROWN SUGAR LIFE CRL",CEREALS RTE,QUAKER,8628,".75 cup,  (1 NLEA serving)",349,373,78.86,0,4.06,6.3,262,9.17,477,24.9,0,4.3
"CEREALS RTE,QUAKER,QUAKER HONEY GRAHAM LIFE CRL",CEREALS RTE,QUAKER,8549,".75 cup,  (1 NLEA serving)",366,373,78.56,0,4.14,6.3,269,9.33,488,23.12,0,4.3
"CEREALS RTE,MOM'S BEST,HONEY NUT TOASTY O'S",CEREALS RTE,MOM'S BEST,8491,"1 cup,  (1 NLEA serving)",380,388,79.84,0,4.51,6.3,241,8.6,683,30.17,0,2.5
"CHICKPEAS,MATURE SEEDS,CND,DRND,RINSED IN TAP H2O",CHICKPEAS,MATURE SEEDS,16359,"1 can, drained, rinsed",43,138,22.87,0,2.47,6.3,109,7.04,212,4,0.1,66.87
"CEREALS RTE,QUAKER,QUAKER OAT CINN LIFE",CEREALS RTE,QUAKER,8210,".75 cup,  (1 NLEA serving)",387,374,79.02,0,4.1,6.3,260,9.14,463,25.18,0.1,4.3
"CEREALS RTE,GENERAL MILLS,HONEY NUT CLUSTERS",CEREALS RTE,GENERAL MILLS,8243,"1 cup,  (1 NLEA serving)",34,374,85.2,0,2,6.3,184,7.7,515,24.8,10.5,2.35
"CEREALS RTE,MALT-O-MEAL,HONEY NUT SCOOTERS",CEREALS RTE,MALT-O-MEAL,8676,"1 cup,  (1 NLEA serving)",333,387,79.62,0,4.51,6.3,241,8.59,695,29.97,20,2.5
"CAMPBELL'S RED & WHITE,BEAN W/ BACON SOUP,COND",CAMPBELL'S RED & WHITE,BEAN W/ BACON SOUP,6117,"1 serving, 1/2 cup",47,125,19.53,4,2.34,6.3,375,6.25,672,3.13,2.8,70.2
"CORN FLR,MASA,ENR,WHITE",CORN FLR,MASA,20017,1 cup,138,363,76.59,0,3.69,6.4,262,8.46,5,1.61,0,9.79
"CORN FLR,MASA,UNENR,WHITE",CORN FLR,MASA,20019,1 cup,138,363,76.59,0,3.69,6.4,262,8.46,5,1.61,0,9.79
"CEREALS,QUAKER,INST OATMEAL,DINOSAUR EGGS,BROWN SUGAR,DRY",CEREALS,QUAKER,8411,"1 packet,  (1 NLEA serving)",220,384,73.68,0,7.59,6.4,250,8.69,500,28.91,0,6.87
"CHICKPEAS,MAT SEEDS,CND,DRND SOL",CHICKPEAS,MAT SEEDS,16358,"1 can, drained",45,139,22.53,0,2.77,6.4,126,7.05,246,4.01,0.1,66.72
"BREAD,RYE,TOASTED",BREAD,RYE,18061,1 oz,80,284,53.1,0,3.6,6.4,183,9.4,664,4.23,0.2,31
"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",MIXED NUTS,DRY RSTD,12135,1 cup,87,607,22.42,0,53.5,6.4,643,19.5,4,5,0.8,2.13
"MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT",MUNGO BNS,MATURE SEEDS,16084,1 cup,53,105,18.34,0,0.55,6.4,231,7.54,7,2.01,1,72.51
"MUNGO BNS,MATURE SEEDS,CKD,BLD,W/SALT",MUNGO BNS,MATURE SEEDS,16384,1 cup,53,105,18.34,0,0.55,6.4,231,7.54,243,2.01,1,72.51
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,W/SALT",BEANS,KIDNEY,16328,1 cup,28,127,22.8,0,0.5,6.4,403,8.67,238,0.32,1.2,66.94
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT",BEANS,KIDNEY,16028,1 cup,35,127,22.8,0,0.5,6.4,405,8.67,1,0.32,1.2,66.94
"COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,CKD,BLD,DRND,W/ SALT",COWPEAS (BLACKEYES),IMMAT SEEDS,11778,1 cup,23,131,23.5,0,0.66,6.4,375,8.49,241,4.46,2.6,66.1
"COWPEAS (BLACKEYES),IMMTRE SEEDS,FRZ,CKD,BLD,DRND,WO/SALT",COWPEAS (BLACKEYES),IMMTRE SEEDS,11196,1 cup,23,132,23.76,0,0.66,6.4,375,8.49,5,4.46,2.6,66.1
"CANDIES,COCNT BAR,NOT CHOC COVERED",CANDIES,COCNT BAR,19922,,43,481,55.87,0,27.65,6.4,294,2.13,128,36.16,2.7,13.26
"PEARS,DRIED,SULFURED,STWD,WO/ SUGAR",PEARS,DRIED,9260,"1 cup,  halves",16,127,33.81,0,0.31,6.4,258,0.91,3,27.41,4,64.44
"FEIJOA,RAW",FEIJOA,RAW,9334,"1 cup, pureed",17,61,15.21,0,0.42,6.4,172,0.71,3,8.2,32.9,83.28
"SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",SNACKS,TORTILLA CHIPS,19444,1 oz,128,318,65.22,2,3.53,6.4,396,8.44,705,2.82,5.5,1.66
"CRACKERS,CHS,WHL GRAIN",CRACKERS,CHS,28303,"1 serving,  55 pieces",128,412,57.29,16,16.03,6.4,212,9.62,802,0,0,14.26
"OAT FLR,PART DEBRANNED",OAT FLR,PART DEBRANNED,20132,1 cup,55,404,65.7,0,9.12,6.5,371,14.66,19,0.8,0,8.55
"BABYFOOD,CRL,BROWN RICE,DRY,INST",BABYFOOD,CRL,42285,1 tbsp,55,406,85.98,0,3,6.5,386,8.7,12,0.72,0,1
YEAST EXTRACT SPREAD,YEAST EXTRACT SPREAD,,43406,1 tsp,67,185,20.42,0,0.9,6.5,2100,23.88,3380,1.6,0,40.9
"BREAD,PUMPERNICKEL",BREAD,PUMPERNICKEL,18044,1 oz,68,250,47.5,0,3.1,6.5,208,8.7,596,0.53,0,37.9
"COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT",COWPEAS,COMMON (BLKEYES,16063,1 cup,24,116,20.76,0,0.53,6.5,278,7.73,4,3.3,0.4,70.04
"COWPEAS,COMMON,MATURE SEEDS,CKD,BLD,W/SALT",COWPEAS,COMMON,16363,1 cup,24,116,20.76,0,0.53,6.5,278,7.73,240,3.3,0.4,70.04
"PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT",PUMPKIN&SQUASH SD KRNLS,RSTD,12016,1 cup,52,574,14.71,0,49.05,6.5,788,29.84,18,1.29,1.8,2.03
"PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT",PUMPKIN&SQUASH SD KRNLS,RSTD,12516,1 cup,52,574,14.71,0,49.05,6.5,788,29.84,256,1.29,1.8,2.03
"RASPBERRIES,RAW",RASPBERRIES,RAW,9302,1 cup,25,52,11.94,0,0.65,6.5,151,1.2,1,4.42,26.2,85.75
"RASPBERRIES,FRZ,UNSWTND",RASPBERRIES,FRZ,9518,"1 cup, unthawed",25,52,11.94,0,0.65,6.5,151,1.2,1,4.42,26.2,85.75
"KUMQUATS,RAW",KUMQUATS,RAW,9149,"1 fruit, without refuse",62,71,15.9,0,0.86,6.5,186,1.88,10,9.36,43.9,80.85
"BREAD,CORNBREAD,DRY MIX,ENR (INCL CORN MUFFIN MIX)",BREAD,CORNBREAD,18022,1 oz,57,418,69.5,2,12.2,6.5,113,7,817,20.34,0.1,7.8
"CANDIES,SPL DK CHOC BAR",CANDIES,SPL DK CHOC BAR,19164,"1 bar, 1.45 oz",30,556,60.49,5,32.4,6.5,502,5.54,6,47.56,0,0.9
"PEANUT BUTTER,RED NA",PEANUT BUTTER,RED NA,42291,1 tbsp,41,590,21.83,0,49.9,6.6,747,24,203,9.29,0,1.1
"CEREALS RTE,QUAKER,QUAKER OAT LIFE,PLN",CEREALS RTE,QUAKER,8049,".75 cup,  (1 NLEA serving)",351,374,77.74,0,4.43,6.6,283,9.98,501,19.43,0,4.3
"SOUP,ONION,DRY,MIX",SOUP,ONION,6094,"1 serving, 1 tbsp",143,293,65.07,0,0.34,6.6,721,7.48,8031,4.65,3.4,3.79
"AGAVE,RAW (SOUTHWEST)",AGAVE,RAW (SOUTHWEST),35192,,417,68,16.23,0,0.15,6.6,127,0.52,14,2.58,4,81.83
"POTATOES,MSHD,DEHYD,FLAKES WO/MILK,DRY FORM",POTATOES,MSHD,11378,1 cup,27,354,81.17,0,0.41,6.6,1098,8.34,77,3.36,81,6.58
"POTATOES,MSHD,DEHYD,GRANULES W/MILK,DRY FORM",POTATOES,MSHD,11382,1 cup,142,357,77.7,2,1.1,6.6,1848,10.9,82,3.37,16,6.3
"CRACKERS,SALTINES,WHL WHEAT (INCLUDES MULTI-GRAIN)",CRACKERS,SALTINES,18966,1 serving,0,398,68.25,0,10.71,6.7,221,7.14,1214,0,0,9.85
SORGHUM GRAIN,SORGHUM GRAIN,,20067,1 cup,13,329,72.09,0,3.46,6.7,363,10.62,2,2.53,0,12.4
"BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD",BREAD,WHOLE-WHEAT,18078,1 oz,36,305,56.4,0,5.9,6.7,345,9.2,381,4.22,0,26
"TACO SHELLS, BAKED",TACO SHELLS,BAKED,18360,1 shell,100,476,63.49,0,21.79,6.7,231,6.41,324,1.5,0,6.4
"BEVERAGES,PROT PDR SOY BSD",BEVERAGES,PROT PDR SOY BSD,14067,1 scoop,178,388,28.89,0,5.56,6.7,933,55.56,733,22.22,0,4.13
"ENGLISH MUFFINS,WHOLE-WHEAT",ENGLISH MUFFINS,WHOLE-WHEAT,18266,1 oz,265,203,40.4,0,2.1,6.7,210,8.8,364,8.09,0,45.7
"CEREALS,QUAKER,INST OATMEAL,BANANA BREAD,DRY",CEREALS,QUAKER,8417,"1 packet,  (1 NLEA serving)",277,368,75.7,0,4.85,6.7,287,8.97,700,29.45,0.9,6.77
"WALNUTS,ENGLISH",WALNUTS,ENGLISH,12155,"1 cup, chopped",98,654,13.71,0,65.21,6.7,441,15.23,2,2.61,1.3,4.07
"AMARANTH GRAIN,UNCKD",AMARANTH GRAIN,UNCKD,20001,1 cup,159,371,65.25,0,7.02,6.7,508,13.56,4,1.69,4.2,11.29
"AVOCADOS,RAW,ALL COMM VAR",AVOCADOS,RAW,9037,"1 cup, cubes",12,160,8.53,0,14.66,6.7,485,2,7,0.66,10,73.23
"CEREALS RTE,GENERAL MILLS,COCOA PUFFS,25% RED SUGAR",CEREALS RTE,GENERAL MILLS,8635,"1 cup,  (1 NLEA serving)",333,380,82.69,0,5.19,6.7,328,6.5,528,25.79,20,1.79
"CEREALS RTE,GENERAL MILLS,CHEERIOS,YOGURT BURST,STRAWBERRY",CEREALS RTE,GENERAL MILLS,8553,".75 cup,  (1 NLEA serving)",333,400,81.75,0,5.23,6.7,200,6.67,567,30,20,2.23
"FORMUL BAR,MA SNACKFO US,SNICKE MARATH ENER BAR,ALL FLAVO",FORMUL BAR,MA SNACKFO US,25016,1 bar,754,386,50.3,4,10.79,6.7,351,21.91,383,28.71,489.9,14
"WALNUTS,BLACK,DRIED",WALNUTS,BLACK,12154,"1 cup, chopped",61,619,9.58,0,59.33,6.8,523,24.06,2,1.1,1.7,4.56
"CURRANTS,ZANTE,DRIED",CURRANTS,ZANTE,9085,1 cup,86,283,74.08,0,0.27,6.8,892,4.08,8,67.28,4.7,19.21
"AVOCADOS,RAW,CALIFORNIA",AVOCADOS,RAW,9038,"1 cup, pureed",13,167,8.64,0,15.41,6.8,507,1.96,8,0.3,8.8,72.33
"CEREALS RTE,GENERAL MILLS,CINN TOAST CRUNCH",CEREALS RTE,GENERAL MILLS,8272,".75 cup,  (1 NLEA serving)",444,410,77.99,0,10.25,6.8,201,5.45,567,30.3,19.4,3.24
"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",SNACKS,POTATO CHIPS,19423,1 oz,35,274,65,0,0.7,6.8,1160,7.74,554,0,28.3,2
"CORNNUTS,PLAIN",CORNNUTS,PLAIN,19009,1 oz,9,446,71.86,0,15.64,6.9,278,8.5,564,0.61,0,1.3
"CRACKERS,WHEAT,REGULAR",CRACKERS,WHEAT,18232,"16 crackers,  1 serving",92,455,70.73,0,16.4,6.9,283,7.3,699,15.48,0,2.75
"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",CEREALS,QUAKER,8228,1 packet,297,371,72.41,0,6.98,6.9,374,8.82,516,30.85,0.8,8.35
"BEANS,BLACK,MATURE SEEDS,CND,LO NA",BEANS,BLACK,16316,1 cup,35,91,16.55,0,0.29,6.9,308,6.03,138,0.23,2.7,75.64
"BEANS,BLACK TURTLE,MATURE SEEDS,CND",BEANS,BLACK TURTLE,16018,1 cup,35,91,16.55,0,0.29,6.9,308,6.03,384,0.23,2.7,75.64
"MORNINGSTAR FARMS GARDEN VEGGIE NUGGETS,FRZ,UNPREP",MORNINGSTAR FARMS GARDEN VEGGIE NUGGETS,FRZ,16616,5 nuggets,74,197,16.9,1,12.2,6.9,528,9.6,420,3.5,0,58.7
"BEANS,BKD,CND,W/FRANKS",BEANS,BKD,16008,1 cup,48,142,15.39,6,6.57,6.9,235,6.75,430,6.53,2.3,69.34
"BURRITO,BF & BEAN,MICROWAVED",BURRITO,BF & BEAN,22928,"1 burrito, cooked",39,298,38.95,9,11.94,6.9,271,8.73,659,1.36,1,38.14
"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT",LIMA BNS,LRG,16072,1 cup,17,115,20.88,0,0.38,7,508,7.8,2,2.9,0,69.79
"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,W/SALT",LIMA BNS,LRG,16372,1 cup,17,115,20.88,0,0.38,7,508,7.8,238,2.9,0,69.79
"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",MIXED NUTS,OIL RSTD,12137,1 cup,117,607,21.05,0,53.95,7,632,20.04,5,4.15,0.5,2.08
"NUTS,MXD NUTS,OIL RSTD,W/ PNUTS,W/ SALT ADDED",NUTS,MXD NUTS,12637,1 cup,117,607,21.05,0,53.95,7,632,20.04,273,4.15,0.5,2.08
"NUTS,MXD NUTS,OIL RSTD,W/ PNUTS,LIGHTLY SALTED",NUTS,MXD NUTS,12737,1 oz,117,607,21.05,0,53.95,7,632,20.04,161,4.15,0.5,2.08
"CEREALS,QUAKER,OATMEAL,REAL MEDLEYS,APPL WALNUT,DRY",CEREALS,QUAKER,8690,"1 package,  (1 NLEA serving)",57,390,70.53,0,10.36,7,344,8.18,356,29.36,0.9,7.8
"CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA WO/ RAISINS",CEREALS RTE,KELLOGG,8189,".5 cup,  (1 NLEA serving)",33,389,80.9,0,5.7,7,215,8.7,257,28.3,6,3.5
"CEREALS RTE,GENERAL MILLS,OAT CLUSTER CHEERIOS CRUNCH",CEREALS RTE,GENERAL MILLS,8637,".75 cup,  (1 NLEA serving)",296,378,80.7,0,4.6,7,285,8.5,489,27.9,22.2,2.6
"CRACKERS,H2O BISCUITS",CRACKERS,H2O BISCUITS,28327,"4 cracker,  1 serving",0,384,72.81,0,7.14,7.1,99,7.14,571,0,0,11
"GARDENBURGER VEGGIE MEDLEY BURGER,FRZ,UNPREP",GARDENBURGER VEGGIE MEDLEY BURGER,FRZ,16586,1 patty,36,121,24,0,3.6,7.1,178,4.1,559,2,0,66
"BREAD,PUMPERNICKEL,TSTD",BREAD,PUMPERNICKEL,18045,1 oz,74,275,52.2,0,3.4,7.1,228,9.5,655,0.58,0,31.8
BARLEY MALT FLR,BARLEY MALT FLR,,20131,1 cup,37,361,78.3,0,1.84,7.1,224,10.28,11,0.8,0.6,8.21
"PLUMS,DRIED (PRUNES),UNCKD",PLUMS,DRIED (PRUNES),9291,"1 cup, pitted",43,240,63.88,0,0.38,7.1,732,2.18,2,38.13,0.6,30.92
"NUTS,MXD NUTS,OIL RSTD,WO/ PNUTS,LIGHTLY SALTED",NUTS,MXD NUTS,12738,1 oz,130,607,25,0,50,7.1,714,17.86,143,5.21,0.6,3.15
"NUTS,WALNUTS,DRY RSTD,W/ SALT ADDED",NUTS,WALNUTS,12157,1 oz,71,643,17.86,0,60.71,7.1,459,14.29,643,3.57,1.4,4.39
"CEREALS RTE,POST,ALPHA-BITS",CEREALS RTE,POST,8002,"1 cup,  (1 NLEA serving for adults)",35,389,80.3,0,4.6,7.1,267,10,592,21,20,1.2
"CEREALS RTE,GENERAL MILLS,HONEY NUT CHEERIOS",CEREALS RTE,GENERAL MILLS,8045,".75 cup,  (1 NLEA serving)",425,376,79.69,0,5,7.1,412,8.85,566,32.89,21.4,2.86
"POTATOES,MSHD,DEHYD,GRANULES WO/MILK,DRY FORM",POTATOES,MSHD,11380,1 cup,41,372,85.51,0,0.54,7.1,703,8.22,67,3.47,37,3.63
"CEREALS,QUAKER,OATMEAL,REAL MEDLEYS,CHERRY PISTACHIO,DRY",CEREALS,QUAKER,8693,"1 package,  (1 NLEA serving)",132,394,66.73,1,11.02,7.1,501,12.02,181,26.34,0.7,6.59
"GARDENBURGER SAVORY PORTABELLA VEGGIE BURGER,FRZ,UNPREP",GARDENBURGER SAVORY PORTABELLA VEGGIE BURGER,FRZ,16584,1 patty,67,138,22.1,4,3.3,7.1,176,5.9,633,1.2,0,65.5
"CEREALS,QUAKER,INST OATMEAL,MAPLE & BROWN SUGAR,DRY",CEREALS,QUAKER,8130,1 packet,226,368,76.91,0,4.63,7.2,424,9.2,506,30.02,0,6.28
"CEREALS,OATS,INST,FORT,MAPLE & BROWN SUGAR,DRY",CEREALS,OATS,8680,1 packet,258,368,76.67,0,4.73,7.2,361,9.25,505,30.28,0,6.4
TARO CHIPS,TARO CHIPS,,19524,1 oz,60,498,68.1,0,24.9,7.2,755,2.3,342,3.82,5,2
"CANDIES,CHOC,DK,NFS (45-59% CACAO SOL 90%; 60-69% CACAO SOL",CANDIES,CHOC,19905,1 oz,57,550,59.97,7,32.2,7.2,568,5.09,23,46.14,0,1
"CORNMEAL,WHOLE-GRAIN,YEL",CORNMEAL,WHOLE-GRAIN,20020,1 cup,6,362,76.89,0,3.59,7.3,287,8.12,35,0.64,0,10.26
"CORNMEAL,WHOLE-GRAIN,WHITE",CORNMEAL,WHOLE-GRAIN,20320,1 cup,6,362,76.89,0,3.59,7.3,287,8.12,35,0.64,0,10.26
"CORN FLR,WHOLE-GRAIN,YEL",CORN FLR,WHOLE-GRAIN,20016,1 cup,7,361,76.85,0,3.86,7.3,315,6.93,5,0.64,0,10.91
"CORN FLR,WHOLE-GRAIN,WHITE",CORN FLR,WHOLE-GRAIN,20316,1 cup,7,361,76.85,0,3.86,7.3,315,6.93,5,0.64,0,10.91
"CORN GRAIN,YEL",CORN GRAIN,YEL,20014,1 cup,7,365,74.26,0,4.74,7.3,287,9.42,35,0.64,0,10.37
"ENGLISH MUFFINS,WHOLE-WHEAT,TSTD",ENGLISH MUFFINS,WHOLE-WHEAT,18267,1 oz,288,221,44.1,0,2.3,7.3,228,9.6,396,8.79,0,41
"APRICOTS,DRIED,SULFURED,UNCKD",APRICOTS,DRIED,9032,"1 cup,  halves",55,241,62.64,0,0.51,7.3,1162,3.39,10,53.44,1,30.89
"CEREALS RTE,GENERAL MILLS,APPL CINN CHEERIOS",CEREALS RTE,GENERAL MILLS,8263,".75 cup,  (1 NLEA serving)",333,386,79.9,0,6.09,7.3,248,8.3,390,34.2,20,2.29
"CEREALS RTE,GENERAL MILLS,DULCE DE LECHE CHEERIOS",CEREALS RTE,GENERAL MILLS,8671,".75 cup,  (1 NLEA serving)",370,378,82,0,5.69,7.3,272,6.5,509,20.89,55.6,2.2
"SNACKS,POTATO CHIPS,FRM DRIED POTATOES,FAT-FREE,W/ OLESTRA",SNACKS,POTATO CHIPS,19445,1 oz,20,253,56,0,0.93,7.3,931,5.06,429,0.59,108.8,2.63
"FORMULATED BAR,SOUTH BEACH PROT BAR",FORMULATED BAR,SOUTH BEACH PROT BAR,25067,,322,412,38.4,3,15.17,7.3,793,30.34,436,15.17,27.9,12.16
"CEREALS RTE,POST SELECTS MAPLE PECAN CRUNCH",CEREALS RTE,POST SELECTS MAPLE PECAN CRUNCH,8554,".75 cup,  (1 NLEA serving)",39,413,77.4,0,8.7,7.4,274,8.5,239,22.5,0.1,3
"BREAD,MULTI-GRAIN (INCLUDES WHOLE-GRAIN)",BREAD,MULTI-GRAIN (INCLUDES WHOLE-GRAIN),28397,1 oz,103,265,43.34,0,4.23,7.4,230,13.36,381,6.39,0.1,36.94
"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT",BEANS,KIDNEY,16033,1 cup,28,127,22.8,0,0.5,7.4,403,8.67,2,0.32,1.2,66.94
"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,W/SALT",BEANS,KIDNEY,16333,1 cup,28,127,22.8,0,0.5,7.4,403,8.67,238,0.32,1.2,66.94
"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",SNACKS,GRANOLA BAR,19435,,3,342,77.6,0,0.9,7.4,220,5.9,16,45.24,1.7,13.7
"CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA W/ RAISINS",CEREALS RTE,KELLOGG,8284,".667 cup,  (1 NLEA serving)",36,381,80.1,0,5.2,7.4,204,9,249,27.9,4,3.8
"CEREALS,QUAKER,OATMEAL,REAL MEDLEYS,PEACH ALMOND,DRY",CEREALS,QUAKER,8692,"1 package,  (1 NLEA serving)",105,387,68.61,0,9.84,7.4,560,10.1,201,24.85,16.1,8.1
"CEREALS RTE,KELLOGG,KELLOGG'S MARSHMLLW FROOT LOOPS",CEREALS RTE,KELLOGG,8376,"1 cup,  (1 NLEA serving)",9,376,89.3,0,2.79,7.4,95,4.59,393,49.9,52,2.5
"CEREALS RTE,KELLOGG'S APPL JACKS W/ MARSHMALLOWS",CEREALS RTE,KELLOGG'S APPL JACKS W/ MARSHMALLOWS,8660,"1 cup,  (1 NLEA serving)",10,378,89.6,0,2.8,7.4,90,4.3,381,51.1,54,2.5
"CEREALS RTE,KASHI,HEART TO HEART,OAT FLAKES & BLUEBRY CLSTRS",CEREALS RTE,KASHI,8538,"1 cup,  (1 NLEA serving)",43,376,80.3,0,3.79,7.4,213,10.39,244,22.7,55,3
"Snacks, CLIF BAR, mixed flavors",Snacks,CLIF BAR,25051,1 bar,368,346,65.44,0,5.88,7.4,412,14.71,195,31.62,88.2,11
"CEREALS RTE,CASCADIAN FARM,MULTI-GRAIN SQUARES",CEREALS RTE,CASCADIAN FARM,8683,"1 cup,  (1 NLEA serving)",0,387,83,0,1.89,7.5,359,9.39,359,13.19,0,1.89
"ROLLS,DINNER,WHOLE-WHEAT",ROLLS,DINNER,18348,"1 roll,  (1 oz)",106,266,51.1,0,4.7,7.5,272,8.7,521,8.46,0,33.1
"BREAD, WHOLE-WHEAT, COMMER PREP, TOASTED",BREAD,WHOLE-WHEAT,18076,1 oz,130,306,51.16,0,4.07,7.5,326,16.27,565,5.77,0,24.25
"BEVERAGES,COCOA MIX,NO SUGAR ADDED,PDR",BEVERAGES,COCOA MIX,14196,"1 envelope Alba,  (.675 oz)",576,377,71.93,0,3,7.5,2702,15.49,876,37.65,0,3.4
"SNACKS,NUTRI-GRAIN FRUIT & NUT BAR",SNACKS,NUTRI-GRAIN FRUIT & NUT BAR,25048,1 bar,65,403,66.72,0,10.93,7.5,328,9.38,195,32.45,0.2,11.26
"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP,HEARTY RAISIN",CEREALS RTE,GENERAL MILLS,8245,"1 cup,  (1 NLEA serving)",32,372,80.8,0,3.79,7.5,355,8.5,195,27.29,0.4,4.69
"BRAZILNUTS,DRIED,UNBLANCHED",BRAZILNUTS,DRIED,12078,"1 cup, whole",160,659,11.74,0,67.1,7.5,659,14.32,3,2.33,0.7,3.42
"BEANS,FAVA,IN POD,RAW",BEANS,FAVA,11973,1 cup,37,88,17.63,0,0.73,7.5,332,7.92,25,9.21,3.7,72.6
"PEARS,DRIED,SULFURED,UNCKD",PEARS,DRIED,9259,"1 cup,  halves",34,262,69.7,0,0.63,7.5,533,1.87,6,62.2,7,26.69
"POTATO CHIPS,FAT FREE,SALTED",POTATO CHIPS,FAT FREE,19437,1 oz,35,379,83.76,0,0.6,7.5,1628,9.64,643,3.69,9.3,2
"CEREALS RTE,GENERAL MILLS,HONEY NUT CHEERIOS,MEDLEY CRUNCH",CEREALS RTE,GENERAL MILLS,8670,".75 cup,  (1 NLEA serving)",323,387,79.5,0,5.4,7.5,345,9.1,385,29.1,19.4,2.7
"CEREALS RTE,GENERAL MILLS,FRSTD CHEERIOS",CEREALS RTE,GENERAL MILLS,8267,".75 cup,  (1 NLEA serving)",370,376,79.8,0,4.69,7.5,254,9,553,32,22.2,2.2
"BLUEBERRIES,DRIED,SWTND",BLUEBERRIES,DRIED,9163,.25 cup,19,317,80,0,2.5,7.5,214,2.5,3,67.5,23.8,14.8
"CANDIES,DK CHOC COATD COFFEE BNS",CANDIES,DK CHOC COATD COFFEE BNS,19268,"1 serving, 28 pieces",100,540,59.95,13,30,7.5,342,7.5,25,42.5,0,1.47
